Unnamed: 0,scrape_id,host_id,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,distance_to_city_center,sentiment_score,average_review_length,host_profile_pic_people_visible,host_profile_pic_male_or_female,host_profile_pic_setting_indoor_outdoor,host_profile_pic_professionality,host_profile_pic_quality,picture_url_setting_indoor_outdoor
0,20240918135550,54283.0,3.0,3.0,52.54758,13.40632,4.0,2.0,2.0,3.0,3.0,10.0,1.0,3.0,10.0,10.0,3.0,10.0,,6.0,6.0,6.0,176.0,134.0,15.0,0.0,4.93,4.95,4.9,4.97,4.94,4.82,4.76,3.0,3.0,0.0,0.0,0.8,0.0386435579239912,0.0173185264338952,46.17910447761194,0.4072265625,0.9775390625,0.0025501251220703,0.0390625,0.94677734375,0.97265625
1,20240918135550,281614.0,4.0,6.0,52.53572,13.42739,4.0,1.5,3.0,3.0,5.0,150.0,5.0,5.0,150.0,150.0,5.0,150.0,,2.0,2.0,2.0,262.0,68.0,7.0,1.0,4.84,4.88,4.79,4.81,4.91,4.87,4.73,4.0,1.0,3.0,0.0,0.43,0.0381226576284578,0.0176857527551987,49.01470588235294,0.6826171875,0.96044921875,0.970703125,0.036773681640625,0.57763671875,0.98583984375
2,20240918135550,227954.0,1.0,2.0,52.49612,13.42306,2.0,1.0,0.0,1.0,4.0,21.0,4.0,6.0,21.0,21.0,4.1,21.0,,0.0,0.0,0.0,260.0,34.0,4.0,0.0,4.7,4.68,4.65,4.82,4.82,4.94,4.47,1.0,1.0,0.0,0.0,0.2,0.0269143618853713,0.0190711291090995,40.88235294117647,0.708984375,0.97705078125,0.91943359375,0.0263519287109375,0.9814453125,0.9921875
3,20240918135550,312896.0,1.0,1.0,52.54059,13.40301,4.0,2.0,2.0,2.0,3.0,20.0,3.0,3.0,20.0,20.0,3.0,20.0,,0.0,0.0,16.0,17.0,16.0,0.0,0.0,4.75,4.63,4.5,4.94,4.63,4.88,4.4,1.0,1.0,0.0,0.0,0.1,0.0312587495608692,0.0191008547008547,36.1875,0.689453125,0.99462890625,0.63720703125,0.449462890625,0.9970703125,0.99609375
4,20240918135550,312373.0,1.0,2.0,52.54994,13.406019,2.0,1.5,1.0,1.0,2.0,60.0,2.0,2.0,60.0,60.0,2.0,60.0,,3.0,16.0,23.0,23.0,118.0,22.0,3.0,4.95,4.95,4.92,4.95,4.92,4.84,4.77,1.0,0.0,1.0,0.0,0.73,0.0409232900432183,0.0156471817106819,46.898305084745765,0.71240234375,0.99755859375,0.0065879821777343,0.25390625,0.98095703125,0.97998046875
5,20240918135550,163384.0,9.0,15.0,52.55004,13.41518,4.0,1.0,0.0,2.0,3.0,200.0,1.0,5.0,1125.0,1125.0,4.5,1125.0,,9.0,34.0,64.0,114.0,409.0,36.0,2.0,4.62,4.77,4.65,4.7,4.76,4.84,4.56,9.0,9.0,0.0,0.0,2.53,0.0433857292330682,0.0171226563394651,39.30562347188264,0.689453125,0.99462890625,0.63720703125,0.449462890625,0.9970703125,0.98388671875
6,20240918135550,55531.0,4.0,5.0,52.5488,13.40425,1.0,1.0,1.0,1.0,150.0,1125.0,150.0,150.0,1125.0,1125.0,150.0,1125.0,,0.0,3.0,17.0,97.0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,0.0,0.0,0.08,0.0395554701601064,0.03224,31.0,0.86328125,0.9951171875,0.3486328125,0.86328125,0.98681640625,0.98388671875
7,20240918135550,261488.0,1.0,1.0,52.5078,13.31867,2.0,1.5,1.0,1.0,3.0,360.0,3.0,3.0,360.0,360.0,3.0,360.0,,5.0,22.0,47.0,265.0,96.0,20.0,1.0,4.69,4.75,4.72,4.84,4.84,4.89,4.62,1.0,1.0,0.0,0.0,0.69,0.0810584111851577,0.0168069304480039,48.44791666666666,0.60400390625,0.95263671875,0.2451171875,0.46484375,0.77978515625,0.994140625
8,20240918135550,3718.0,1.0,1.0,52.53471,13.4181,4.0,1.0,1.0,2.0,63.0,365.0,63.0,63.0,365.0,365.0,63.0,365.0,,0.0,28.0,58.0,333.0,148.0,0.0,0.0,4.63,4.67,4.52,4.64,4.69,4.92,4.62,1.0,1.0,0.0,0.0,0.8,0.0311997248769176,0.0169686570857523,60.43918918918919,0.9150390625,0.9951171875,0.4765625,0.77978515625,0.9677734375,0.990234375
9,20240918135550,33852.0,1.0,1.0,52.53269,13.41805,7.0,2.5,4.0,4.0,6.0,14.0,6.0,6.0,14.0,14.0,6.0,14.0,,0.0,0.0,0.0,22.0,7.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.86,4.86,1.0,1.0,0.0,0.0,0.06,0.0295608209896778,0.0193793384223918,46.71428571428572,0.5,0.689453125,0.0032730102539062,0.0095596313476562,0.9345703125,0.9208984375
10,20240918135550,55531.0,4.0,5.0,52.54813,13.40366,1.0,1.0,0.0,1.0,150.0,1125.0,150.0,150.0,1125.0,1125.0,150.0,1125.0,,0.0,0.0,0.0,270.0,26.0,1.0,0.0,4.68,5.0,4.85,4.7,4.85,4.6,4.45,4.0,4.0,0.0,0.0,0.15,0.0388255256468647,0.0162411060992351,68.15384615384616,0.87060546875,0.72509765625,0.017181396484375,0.08880615234375,0.978515625,0.99609375
11,20240918135550,64696.0,4.0,4.0,52.50312,13.43508,4.0,1.0,1.0,1.0,93.0,365.0,93.0,93.0,365.0,365.0,93.0,365.0,,0.0,0.0,0.0,17.0,48.0,0.0,0.0,4.72,4.86,4.86,4.93,4.86,4.67,4.71,2.0,2.0,0.0,0.0,0.28,0.0359413954560718,0.0162585375816993,70.25,0.6689453125,0.9951171875,0.105224609375,0.048858642578125,0.9609375,0.92626953125
12,20240918135550,68997.0,2.0,5.0,52.49419,13.42166,2.0,1.0,0.0,1.0,92.0,365.0,92.0,92.0,365.0,365.0,92.0,365.0,,0.0,0.0,0.0,16.0,299.0,0.0,0.0,4.77,4.82,4.71,4.89,4.92,4.87,4.65,1.0,1.0,0.0,0.0,1.68,0.026764875519687,0.0166890622234284,48.49832775919732,0.62255859375,0.92919921875,0.85205078125,0.0097122192382812,0.90966796875,0.0838623046875
13,20240918135550,71331.0,3.0,3.0,52.53711,13.40888,4.0,1.0,2.0,2.0,3.0,30.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,19.0,49.0,79.0,170.0,134.0,16.0,0.0,4.49,4.6,4.65,4.51,4.52,4.91,4.4,1.0,1.0,0.0,0.0,0.92,0.0290872457852679,0.0159686673341413,48.67910447761194,0.91748046875,0.71533203125,0.275146484375,0.0271759033203125,0.92822265625,0.0169219970703125
14,20240918135550,64696.0,4.0,4.0,52.5046,13.43374,2.0,1.0,1.0,2.0,93.0,730.0,93.0,93.0,730.0,730.0,93.0,730.0,,0.0,0.0,0.0,0.0,60.0,0.0,0.0,4.74,4.7,4.91,4.77,4.58,4.62,4.58,2.0,2.0,0.0,0.0,0.35,0.034381351480648,0.017307656959658,54.18333333333333,0.2281494140625,0.9423828125,0.403564453125,0.0027141571044921,0.978515625,0.91943359375
15,20240918135550,86159.0,2.0,4.0,52.53408,13.38871,2.0,1.0,2.0,4.0,93.0,365.0,93.0,93.0,365.0,365.0,93.0,365.0,,0.0,0.0,0.0,17.0,182.0,0.0,0.0,4.7,4.76,4.7,4.82,4.73,4.63,4.68,1.0,1.0,0.0,0.0,1.11,0.0269239191443845,0.0166944464337476,54.55494505494506,0.56591796875,0.9072265625,0.83349609375,0.0049057006835937,0.3486328125,0.9931640625
16,20240918135550,87357.0,1.0,1.0,52.53355,13.40476,6.0,1.0,2.0,5.0,3.0,30.0,2.0,5.0,30.0,30.0,3.0,30.0,,7.0,23.0,50.0,270.0,530.0,79.0,7.0,4.8,4.82,4.77,4.88,4.89,4.94,4.68,1.0,1.0,0.0,0.0,3.12,0.024568628823828,0.0167474449115685,43.65471698113208,0.83740234375,0.98828125,0.810546875,0.050323486328125,0.708984375,0.9912109375
17,20240918135550,456085.0,2.0,3.0,52.54720260822955,13.416090488433827,6.0,1.5,2.0,3.0,2.0,1125.0,1.0,5.0,1125.0,1125.0,2.1,1125.0,,3.0,23.0,53.0,322.0,391.0,15.0,1.0,4.86,4.78,4.8,4.81,4.86,4.89,4.72,2.0,2.0,0.0,0.0,2.39,0.0411016861865907,0.0173894208230367,54.75447570332481,0.689453125,0.99462890625,0.63720703125,0.449462890625,0.9970703125,0.029754638671875
18,20240918135550,451311.0,1.0,4.0,52.53036,13.38137,2.0,1.0,2.0,1.0,3.0,365.0,3.0,3.0,365.0,365.0,3.0,365.0,,3.0,14.0,36.0,287.0,185.0,35.0,2.0,4.72,4.78,4.79,4.81,4.39,4.91,4.67,1.0,1.0,0.0,0.0,1.62,0.0277716890887829,0.0167141030380792,41.92432432432432,0.62255859375,0.92919921875,0.85205078125,0.0097122192382812,0.90966796875,0.97314453125
19,20240918135550,472567.0,4.0,4.0,52.54715,13.42657,4.0,1.0,2.0,4.0,3.0,365.0,1.0,3.0,365.0,365.0,3.0,365.0,,7.0,29.0,53.0,69.0,289.0,43.0,2.0,4.89,4.93,4.9,4.91,4.92,4.83,4.73,4.0,4.0,0.0,0.0,1.79,0.0462440767825358,0.0179577514807594,45.47404844290657,0.9697265625,0.99755859375,0.615234375,0.22265625,0.99462890625,0.98095703125
20,20240918135550,485838.0,4.0,5.0,52.54048,13.41087,4.0,1.0,1.0,1.0,4.0,365.0,1.0,4.0,365.0,365.0,4.0,365.0,,9.0,18.0,18.0,39.0,70.0,2.0,1.0,4.81,4.79,4.61,4.79,4.96,4.96,4.7,4.0,4.0,0.0,0.0,0.43,0.0329231135003684,0.0182580524624467,65.75714285714285,0.9697265625,0.99755859375,0.615234375,0.22265625,0.99462890625,0.958984375
21,20240918135550,94918.0,1.0,1.0,52.49134,13.37975,4.0,1.0,1.0,3.0,185.0,360.0,185.0,185.0,360.0,360.0,185.0,360.0,,28.0,57.0,86.0,275.0,98.0,0.0,0.0,4.37,4.41,4.51,4.72,4.59,4.52,4.39,1.0,1.0,0.0,0.0,0.56,0.026989241489278,0.0155906575874206,52.38775510204081,0.822265625,0.437744140625,0.20947265625,0.63720703125,0.9853515625,0.9931640625
22,20240918135550,112675.0,4.0,5.0,52.54419,13.41956,4.0,2.0,2.0,4.0,180.0,364.0,180.0,180.0,364.0,364.0,180.0,364.0,,30.0,60.0,90.0,365.0,201.0,1.0,0.0,4.66,4.64,4.55,4.65,4.74,4.84,4.45,1.0,1.0,0.0,0.0,1.17,0.0399623871677581,0.0174205735762725,51.72636815920398,0.97509765625,0.99462890625,0.08270263671875,0.040252685546875,0.99609375,0.21728515625
23,20240918135550,55531.0,4.0,5.0,52.54804,13.40349,1.0,1.0,0.0,1.0,150.0,1125.0,150.0,150.0,1125.0,1125.0,150.0,1125.0,,4.0,34.0,64.0,339.0,34.0,0.0,0.0,4.66,4.75,4.84,4.88,4.97,4.69,4.26,4.0,4.0,0.0,0.0,0.2,0.0387190296417048,0.0169925925925925,65.26470588235294,0.935546875,0.9560546875,0.0012845993041992,0.09808349609375,0.98388671875,0.96142578125
24,20240918135550,54283.0,3.0,3.0,52.54367,13.42431,2.0,1.0,2.0,3.0,92.0,180.0,92.0,92.0,180.0,180.0,92.0,180.0,,0.0,15.0,45.0,320.0,82.0,2.0,0.0,4.81,4.87,4.84,4.88,4.84,4.92,4.65,3.0,3.0,0.0,0.0,0.48,0.0420989838827793,0.0174586395270523,54.29268292682927,0.77734375,0.9580078125,0.051849365234375,0.2254638671875,0.99658203125,0.896484375
25,20240918135550,485838.0,4.0,5.0,52.54596,13.42291,8.0,1.0,2.0,4.0,4.0,365.0,2.0,4.0,1125.0,1125.0,3.9,1125.0,,1.0,19.0,39.0,298.0,459.0,57.0,6.0,4.8,4.82,4.75,4.91,4.93,4.87,4.74,4.0,4.0,0.0,0.0,2.69,0.0432102012736376,0.0176489897234771,43.52287581699346,0.92431640625,0.418701171875,0.0182647705078125,0.2147216796875,0.9755859375,0.994140625
26,20240918135550,145583.0,2.0,5.0,52.49546,13.30858,4.0,1.0,1.0,1.0,92.0,1125.0,92.0,92.0,1125.0,1125.0,92.0,1125.0,,0.0,17.0,47.0,322.0,1.0,1.0,0.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,2.0,2.0,0.0,0.0,0.27,0.0922065471087835,0.0134064935064935,55.0,0.83349609375,0.9970703125,0.08880615234375,0.051849365234375,0.99169921875,0.97265625
27,20240918135550,161823.0,1.0,1.0,52.50906,13.39374,16.0,2.0,4.0,11.0,95.0,730.0,95.0,95.0,730.0,730.0,95.0,730.0,,0.0,0.0,0.0,1.0,8.0,0.0,0.0,4.38,4.88,4.88,4.63,4.5,4.5,4.25,1.0,1.0,0.0,0.0,0.08,0.0059870853064649,0.0158014586709886,54.5,0.9365234375,0.9970703125,0.63720703125,0.1666259765625,0.8671875,0.9033203125
28,20240918135550,86173.0,2.0,5.0,52.48924,13.42371,14.0,2.0,5.0,10.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,0.0,0.0,0.0,260.0,104.0,0.0,0.0,4.7,4.85,4.78,4.47,4.6,4.55,4.55,2.0,2.0,0.0,0.0,0.64,0.0314115249825906,0.01590327834621,62.91346153846154,0.845703125,0.9951171875,0.07159423828125,0.48828125,0.99169921875,0.9853515625
29,20240918135550,584750.0,1.0,1.0,52.58178,13.3962,4.0,1.0,1.0,2.0,2.0,30.0,2.0,2.0,30.0,30.0,2.0,30.0,,3.0,20.0,50.0,307.0,45.0,16.0,1.0,4.96,4.93,4.84,4.93,4.91,4.84,4.78,1.0,1.0,0.0,0.0,0.33,0.0723593228120617,0.0164702924974784,46.355555555555554,0.48828125,0.99560546875,0.17333984375,0.0216217041015625,0.7216796875,0.966796875
30,20240918135550,594164.0,1.0,1.0,52.49989,13.4448,4.0,1.0,1.0,1.0,92.0,365.0,92.0,92.0,365.0,365.0,92.0,365.0,,0.0,0.0,0.0,219.0,82.0,0.0,0.0,4.72,4.86,4.93,4.8,4.79,4.79,4.67,1.0,1.0,0.0,0.0,0.51,0.0461034909289908,0.0161013362002764,54.15853658536585,0.845703125,0.9951171875,0.07159423828125,0.48828125,0.99169921875,0.99560546875
31,20240918135550,632174.0,6.0,6.0,52.52536,13.40488,2.0,1.0,1.0,1.0,2.0,365.0,2.0,2.0,365.0,365.0,2.0,365.0,,4.0,12.0,28.0,262.0,706.0,58.0,4.0,4.83,4.86,4.92,4.88,4.79,4.96,4.78,6.0,6.0,0.0,0.0,4.51,0.0166756482063808,0.0176254995193979,46.26487252124646,0.9541015625,0.74609375,0.9111328125,0.12939453125,0.96728515625,0.96826171875
32,20240918135550,662534.0,1.0,1.0,52.49944,13.34685,4.0,1.0,3.0,5.0,1.0,365.0,91.0,183.0,365.0,366.0,146.4,365.6,,19.0,49.0,79.0,354.0,304.0,3.0,0.0,4.45,4.52,4.42,4.76,4.74,4.78,4.49,1.0,1.0,0.0,0.0,1.9,0.0538103157909849,0.0168080616509259,42.54605263157895,0.294189453125,0.9033203125,0.058349609375,0.22265625,0.9931640625,0.4609375
33,20240918135550,1853661.0,1.0,6.0,52.51604,13.46059,3.0,1.0,1.0,2.0,2.0,14.0,1.0,2.0,1125.0,1125.0,2.0,1125.0,,9.0,33.0,33.0,33.0,169.0,19.0,3.0,4.65,4.68,4.67,4.76,4.72,4.76,4.55,1.0,0.0,1.0,0.0,1.15,0.0612291860483386,0.0169732152806375,41.75739644970414,0.2281494140625,0.90478515625,0.040252685546875,0.0259552001953125,0.9619140625,0.99755859375
34,20240918135550,186851.0,7.0,7.0,52.51099,13.45642,4.0,1.0,2.0,2.0,90.0,365.0,90.0,90.0,365.0,365.0,90.0,365.0,,0.0,0.0,15.0,199.0,200.0,1.0,0.0,4.91,4.89,4.85,4.9,4.9,4.93,4.71,1.0,1.0,0.0,0.0,1.2,0.0567289577761475,0.0166000438500328,57.945,0.8310546875,0.99755859375,0.0384521484375,0.303955078125,0.9853515625,0.99560546875
35,20240918135550,264072.0,1.0,1.0,52.50469,13.29409,2.0,1.0,1.0,2.0,100.0,730.0,100.0,100.0,1125.0,1125.0,100.0,1125.0,,0.0,0.0,0.0,233.0,20.0,1.0,0.0,4.8,4.95,4.95,4.9,4.75,4.65,4.65,1.0,1.0,0.0,0.0,0.14,0.1057301946837548,0.0173976944737768,47.3,0.689453125,0.9482421875,0.99169921875,0.06561279296875,0.77978515625,0.984375
36,20240918135550,1250154.0,3.0,4.0,52.53218,13.41571,2.0,1.0,1.0,1.0,3.0,15.0,3.0,3.0,15.0,15.0,3.0,15.0,,8.0,36.0,50.0,75.0,668.0,59.0,4.0,4.82,4.85,4.81,4.94,4.94,4.9,4.75,3.0,3.0,0.0,0.0,4.27,0.0277506934022245,0.0173732619139012,42.41916167664671,0.94091796875,0.99853515625,0.0058212280273437,0.06854248046875,0.966796875,0.99609375
37,20240918135550,1274606.0,3.0,9.0,52.51367,13.45527,2.0,2.0,1.0,2.0,2.0,180.0,4.0,4.0,180.0,180.0,4.0,180.0,,0.0,10.0,11.0,222.0,96.0,11.0,0.0,4.76,4.76,4.64,4.81,4.89,4.9,4.58,1.0,1.0,0.0,0.0,0.64,0.0557153702655522,0.0164632574441883,55.770833333333336,0.96630859375,0.70263671875,0.79052734375,0.7744140625,0.98828125,0.96484375
38,20240918135550,712073.0,1.0,1.0,52.48033,13.3609,2.0,1.0,1.0,1.0,4.0,365.0,4.0,4.0,365.0,365.0,4.0,365.0,,10.0,33.0,47.0,305.0,302.0,27.0,3.0,4.9,4.94,4.97,4.97,4.99,4.84,4.88,1.0,1.0,0.0,0.0,1.89,0.0485539263098046,0.0155115616045845,61.49337748344371,0.7958984375,0.99560546875,0.020965576171875,0.307373046875,0.97412109375,0.9921875
39,20240918135550,728298.0,2.0,4.0,52.49681,13.41758,2.0,1.0,1.0,1.0,3.0,40.0,3.0,10.0,40.0,40.0,3.4,40.0,,2.0,19.0,19.0,172.0,27.0,6.0,1.0,4.48,4.7,4.15,4.63,4.7,4.96,4.41,1.0,1.0,0.0,0.0,0.26,0.0219204445772832,0.0178455132343447,40.03703703703704,0.7958984375,0.99560546875,0.020965576171875,0.307373046875,0.97412109375,0.9580078125
40,20240918135550,499725.0,1.0,1.0,52.47844,13.30973,5.0,1.0,2.0,3.0,184.0,730.0,184.0,184.0,730.0,730.0,184.0,730.0,,17.0,47.0,77.0,352.0,77.0,0.0,0.0,4.88,4.96,4.91,4.91,4.78,4.83,4.72,1.0,1.0,0.0,0.0,0.52,0.0951922894130181,0.0161114643421783,50.63636363636363,0.90576171875,0.9951171875,0.71875,0.392333984375,0.98779296875,0.0574951171875
41,20240918135550,779213.0,1.0,1.0,52.49919,13.43648,4.0,1.0,2.0,4.0,5.0,60.0,5.0,5.0,60.0,60.0,5.0,60.0,,0.0,0.0,0.0,40.0,44.0,4.0,0.0,4.7,4.68,4.52,4.75,4.89,4.89,4.68,1.0,1.0,0.0,0.0,0.28,0.0381892202971452,0.0176973313850649,50.63636363636363,0.82421875,0.998046875,0.307373046875,0.090087890625,0.951171875,0.9794921875
42,20240918135550,784423.0,2.0,2.0,52.50266,13.43547,2.0,1.0,1.0,1.0,26.0,92.0,26.0,26.0,92.0,92.0,26.0,92.0,,0.0,0.0,4.0,74.0,33.0,9.0,0.0,4.64,4.52,4.47,4.88,4.82,4.91,4.5,2.0,0.0,2.0,0.0,0.26,0.0364089392848279,0.0167800849457291,43.78787878787879,0.82421875,0.99560546875,0.0863037109375,0.51953125,0.98779296875,0.94677734375
43,20240918135550,1275359.0,3.0,3.0,52.41643,13.16445,4.0,1.0,1.0,4.0,5.0,365.0,5.0,5.0,365.0,365.0,5.0,365.0,,2.0,14.0,37.0,253.0,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,3.0,3.0,0.0,0.0,0.07,0.2530031683435759,0.0120736842105263,24.0,0.484375,0.95849609375,0.9658203125,0.042724609375,0.7431640625,0.9365234375
44,20240918135550,1275359.0,3.0,3.0,52.41618,13.16461,2.0,1.0,1.0,3.0,5.0,365.0,5.0,5.0,365.0,365.0,5.0,365.0,,5.0,27.0,49.0,258.0,2.0,0.0,0.0,3.0,2.5,3.5,3.5,3.5,4.0,2.5,3.0,3.0,0.0,0.0,0.03,0.2529465277198258,0.0142949554896142,45.0,0.9638671875,0.7578125,0.0618896484375,0.32080078125,0.98828125,0.9677734375
45,20240918135550,1275576.0,6.0,6.0,52.52826,13.33044,4.0,1.0,0.0,1.0,2.0,365.0,2.0,13.0,365.0,365.0,2.3,365.0,,2.0,12.0,34.0,306.0,262.0,47.0,7.0,4.67,4.82,4.53,4.89,4.86,4.51,4.67,6.0,6.0,0.0,0.0,1.83,0.0717642910377167,0.0154864904290898,34.900763358778626,0.72802734375,0.99462890625,0.048858642578125,0.027587890625,0.79052734375,0.99560546875
46,20240918135550,1275795.0,1.0,1.0,52.53094,13.33453,5.0,1.0,1.0,2.0,4.0,1125.0,4.0,4.0,1125.0,1125.0,4.0,1125.0,,4.0,27.0,57.0,332.0,57.0,4.0,0.0,4.77,4.75,4.89,4.75,4.77,4.65,4.51,1.0,1.0,0.0,0.0,0.5,0.0686142382553089,0.0168749550378518,72.70175438596492,0.67236328125,0.9990234375,0.1993408203125,0.044677734375,0.99365234375,0.041473388671875
47,20240918135550,1275846.0,2.0,3.0,52.52779,13.39108,5.0,1.0,2.0,3.0,2.0,60.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,2.0,20.0,50.0,60.0,409.0,42.0,3.0,4.65,4.76,4.75,4.76,4.66,4.83,4.53,2.0,2.0,0.0,0.0,2.75,0.0202186505384909,0.0167322561000365,40.02689486552567,0.77734375,0.70263671875,0.8154296875,0.845703125,0.9765625,0.92724609375
48,20240918135550,1275846.0,2.0,3.0,52.52983,13.39275,6.0,1.0,2.0,5.0,1.0,365.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,12.0,31.0,61.0,71.0,356.0,30.0,2.0,4.73,4.86,4.89,4.8,4.78,4.83,4.57,2.0,2.0,0.0,0.0,2.37,0.021482965391924,0.0166385671698971,38.98033707865169,0.59619140625,0.98681640625,0.79833984375,0.010009765625,0.7431640625,0.998046875
49,20240918135550,1276585.0,2.0,2.0,52.44612,13.49829,4.0,1.5,2.0,4.0,2.0,365.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,9.0,26.0,54.0,324.0,225.0,38.0,1.0,4.57,4.65,4.72,4.82,4.77,4.55,4.48,1.0,1.0,0.0,0.0,1.93,0.1171993848822793,0.0159603312756412,37.306666666666665,0.81298828125,0.95654296875,0.986328125,0.262939453125,0.9580078125,0.966796875
50,20240918135550,1289259.0,5.0,5.0,52.52024,13.3907,6.0,1.0,3.0,4.0,2.0,14.0,1.0,7.0,14.0,14.0,6.5,14.0,,5.0,24.0,54.0,308.0,185.0,20.0,1.0,4.54,4.73,4.55,4.55,4.51,4.91,4.52,1.0,1.0,0.0,0.0,1.21,0.0140146238520748,0.0164709129836366,47.86486486486486,0.87890625,0.91357421875,0.060089111328125,0.06561279296875,0.94873046875,0.99560546875
51,20240918135550,1289393.0,1.0,5.0,52.50974,13.39971,4.0,1.0,1.0,4.0,3.0,365.0,3.0,3.0,365.0,365.0,3.0,365.0,,20.0,50.0,80.0,355.0,119.0,0.0,0.0,4.53,4.72,4.63,4.58,4.57,4.73,4.53,1.0,1.0,0.0,0.0,0.82,0.0002341194378281,0.018884572105419,36.436974789915965,0.87890625,0.91357421875,0.060089111328125,0.06561279296875,0.94873046875,0.94189453125
52,20240918135550,1310272.0,1.0,2.0,52.49512,13.35251,4.0,1.0,1.0,2.0,2.0,40.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,2.0,2.0,2.0,154.0,328.0,53.0,4.0,4.81,4.86,4.82,4.87,4.86,4.85,4.72,1.0,1.0,0.0,0.0,2.22,0.0493440665294884,0.0161350659394876,37.07621951219512,0.445556640625,0.99658203125,0.0028457641601562,0.0966796875,0.8310546875,0.966796875
53,20240918135550,803717.0,1.0,1.0,52.58045,13.44398,2.0,1.0,1.0,2.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,5.0,10.0,40.0,296.0,28.0,9.0,0.0,4.89,4.96,5.0,4.93,5.0,4.54,4.74,1.0,1.0,0.0,0.0,0.19,0.0836233237794228,0.0161233893010542,43.35714285714285,0.81298828125,0.95654296875,0.986328125,0.262939453125,0.9580078125,0.0592041015625
54,20240918135550,826546.0,1.0,1.0,52.52889,13.40726,5.0,2.0,2.0,2.0,92.0,365.0,92.0,92.0,365.0,365.0,92.0,365.0,,0.0,0.0,0.0,241.0,33.0,0.0,0.0,4.81,4.84,4.87,4.93,5.0,4.77,4.83,1.0,1.0,0.0,0.0,0.21,0.0208023950147485,0.0171582743421931,77.42424242424242,0.86865234375,0.99658203125,0.6513671875,0.06756591796875,0.98046875,0.98828125
55,20240918135550,843326.0,3.0,3.0,52.50254,13.39134,7.0,2.0,3.0,6.0,3.0,90.0,1.0,6.0,90.0,90.0,3.2,90.0,,4.0,26.0,55.0,240.0,118.0,20.0,3.0,4.75,4.83,4.96,4.7,4.75,4.75,4.62,3.0,3.0,0.0,0.0,0.98,0.0108898155187405,0.016980973898567,47.66101694915254,0.81298828125,0.95654296875,0.986328125,0.262939453125,0.9580078125,0.99169921875
56,20240918135550,1311309.0,7.0,7.0,52.51792,13.30729,6.0,2.0,2.0,5.0,3.0,180.0,3.0,7.0,180.0,180.0,3.1,180.0,,8.0,20.0,47.0,48.0,86.0,20.0,0.0,4.44,4.52,4.58,4.56,4.65,4.63,4.39,4.0,4.0,0.0,0.0,0.69,0.0928026865929161,0.0147341176470588,42.30232558139535,0.81298828125,0.95654296875,0.986328125,0.262939453125,0.9580078125,0.88427734375
57,20240918135550,1314462.0,1.0,1.0,52.42191,13.37495,4.0,1.0,1.0,2.0,5.0,31.0,1.0,5.0,31.0,31.0,5.0,31.0,,24.0,36.0,66.0,330.0,63.0,13.0,1.0,4.97,4.95,4.97,5.0,4.97,4.95,4.82,1.0,1.0,0.0,0.0,0.5,0.0910281203795994,0.0159785289115646,42.20634920634921,0.341552734375,0.99462890625,0.0216217041015625,0.0263519287109375,0.9560546875,0.95263671875
58,20240918135550,1311309.0,7.0,7.0,52.51792,13.30729,4.0,1.0,1.0,1.0,28.0,365.0,3.0,28.0,365.0,365.0,21.0,365.0,,8.0,27.0,57.0,58.0,44.0,17.0,1.0,4.51,4.74,4.56,4.67,4.84,4.6,4.37,4.0,4.0,0.0,0.0,0.32,0.0928026865929161,0.0155402775225142,38.88636363636363,0.341552734375,0.99462890625,0.0216217041015625,0.0263519287109375,0.9560546875,0.99169921875
59,20240918135550,1311309.0,7.0,7.0,52.47013,13.34851,6.0,1.0,2.0,3.0,28.0,365.0,3.0,28.0,365.0,365.0,21.0,365.0,,10.0,28.0,58.0,59.0,45.0,16.0,0.0,4.51,4.6,4.6,4.69,4.62,4.58,4.4,4.0,4.0,0.0,0.0,0.49,0.0645906108238475,0.0168467777588845,43.75555555555555,0.98681640625,0.84814453125,0.91748046875,0.28466796875,0.98828125,0.99560546875
